ID,ipm,base ipm,band,lemma,base lemma,POS,MWE,lexical item,sense indication,"MicroSort",notMWE,isLEMMA,hasGLOSS
810,5.3,5.3,C2,deszczowy,deszczowy,adj,,deszczowy,,1,,,
6998,5.3,5.3,C2,uwielbienie,uwielbienie,n,,uwielbienie,,1,,,
8087,5.3,5.3,C2,zbytni,zbytni,adj,,zbytni,,1,,,
3378,5.3,5.3,C2,obuwie,obuwie,n,,obuwie,,1,,,
7683,5.3,5.3,C2,wytyczyć,wytyczyć,v,,wytyczyć,,1,,,
7871,5.3,5.3,C2,zaliczenie,zaliczenie,n,,zaliczenie,na studiach,1,,,
4539,5.3,5.3,C2,powierzchowny,powierzchowny,adj,,powierzchowny,,1,,,
5097,5.3,5.3,C2,przyprowadzić,przyprowadzić,v,,przyprowadzić,,1,,,
5545,5.3,5.3,C2,rygor,rygor,n,,rygor,,1,,,
6514,5.3,5.3,C2,technicznie,technicznie,adv,,technicznie,,1,,,
8226,5.3,5.3,C2,złamanie,złamanie,n,,złamanie,,1,,,
388,5.3,5.3,C2,bodaj(że),bodaj(że),part,,bodaj(że),,1,,,
1292,5.3,5.3,C2,ferie,ferie,n,,ferie,,1,,,
1529,5.3,5.3,C2,gremium,gremium,n,,gremium,,1,,,
1956,5.3,5.3,C2,kiosk,kiosk,n,,kiosk,,1,,,
2015,5.3,5.3,C2,kogut,kogut,n,,kogut,,1,,,
2209,5.3,5.3,C2,kosmetyki,kosmetyki,n,,kosmetyki,,1,,,
4391,5.3,5.3,C2,poprzedni-k/czka,poprzedni-k/czka,n,,poprzedni-k/czka,,1,,,
4480,5.3,5.3,C2,posypać,posypać,v,,posypać,,1,,,
4935,5.3,5.3,C2,przepowiednia,przepowiednia,n,,przepowiednia,,1,,,
5104,5.3,5.3,C2,przysięgać,przysięgać,vr,,przysięgać,,1,,,
6753,5.3,5.3,C2,ubiegać się,ubiegać się,vr,ubiegać się o coś,ubiegać się o coś,,2,,,
8045,5.3,5.3,C2,zawodowiec,zawodowiec,n,,zawodowiec,,1,,,
8372,5.3,5.3,C2,zwinąć,zwinąć,v,,zwinąć,"w rulon, kłębek",1,,,
4962,5.3,5.3,C2,przestarzały,przestarzały,adj,,przestarzały,,1,,,
5926,5.3,5.3,C2,specyfika,specyfika,n,,specyfika,,1,,,
4357,5.2,5.2,C2,pomyślność,pomyślność,n,,pomyślność,,1,,,
5970,5.2,5.2,C2,sposobność,sposobność,n,,sposobność,,1,,,
296,5.2,5.2,C2,bezradność,bezradność,n,,bezradność,,1,,,
811,5.2,5.2,C2,detal,detal,n,,detal,,1,,,
1270,5.2,5.2,C2,fałsz,fałsz,n,,fałsz,obłuda,1,,,
3585,5.2,5.2,C2,ojcostwo,ojcostwo,n,,ojcostwo,bycie ojcem,1,,,
3936,5.2,5.2,C2,petycja,petycja,n,,petycja,,1,,,
